nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Evento
7,0,0,0,0,507,511,0.2982109619201943,Contraido
8,0,0,0,0,511,507,-0.0482181633879616,Relajado
9,0,0,0,0,505,511,0.2982109619201943,Contraido
10,0,0,0,0,514,508,0.0383891179390773,Contraido
11,0,0,0,0,508,514,0.5580328059013112,Contraido
12,0,0,0,0,514,512,0.3848182432472332,Contraido
13,0,0,0,0,512,512,0.3848182432472332,Contraido
14,0,0,0,0,501,501,-0.5678618513501955,Relajado
15,0,0,0,0,499,501,-0.5678618513501955,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,Relajado
1,0,0,0,0,507,507,-0.0482181633879616,Relajado
2,0,0,0,0,508,507,-0.0482181633879616,Relajado
3,0,0,0,0,499,499,-0.7410764140042735,Relajado
4,0,0,0,0,499,499,-0.7410764140042735,Relajado
5,0,0,0,0,502,502,-0.4812545700231565,Relajado
6,0,0,0,0,504,502,-0.4812545700231565,Relajado
7,0,0,0,0,502,504,-0.3080400073690785,Relajado
8,0,0,0,0,512,512,0.3848182432472332,Contraido
9,0,0,0,0,519,513,0.4714255245742722,Contraido
10,0,0,0,0,513,513,0.4714255245742722,Contraido
11,0,0,0,0,507,507,-0.0482181633879616,Relajado
12,0,0,0,0,506,507,-0.0482181633879616,Relajado
13,0,0,0,0,508,506,-0.1348254447150006,Relajado
14,0,0,0,0,503,503,-0.3946472886961175,Relajado
15,0,0,0,0,495,503,-0.3946472886961175,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,Relajado
1,0,0,0,0,519,519,0.9910692125365062,Contraido
2,0,0,0,0,522,519,0.9910692125365062,Contraido
3,0,0,0,0,517,521,1.164283775190584,Contraido
4,0,0,0,0,521,517,0.8178546498824282,Contraido
5,0,0,0,0,514,514,0.5580328059013112,Contraido
6,0,0,0,0,510,510,0.2116036805931553,Contraido
7,0,0,0,0,494,501,-0.5678618513501955,Relajado
8,0,0,0,0,501,501,-0.5678618513501955,Relajado
9,0,0,0,0,509,509,0.1249963992661163,Contraido
10,0,0,0,0,515,509,0.1249963992661163,Contraido
11,0,0,0,0,504,504,-0.3080400073690785,Relajado
12,0,0,0,0,498,504,-0.3080400073690785,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,Relajado
14,0,0,0,0,513,513,0.4714255245742722,Contraido
15,0,0,0,0,520,517,0.8178546498824282,Contraido
0,0,0,0,0,517,519,0.9910692125365062,Contraido
1,0,0,0,0,519,517,0.8178546498824282,Contraido
2,0,0,0,0,515,515,0.6446400872283502,Contraido
3,0,0,0,0,504,504,-0.3080400073690785,Relajado
4,0,0,0,0,504,504,-0.3080400073690785,Relajado
5,0,0,0,0,496,500,-0.6544691326772345,Relajado
6,0,0,0,0,500,500,-0.6544691326772345,Relajado
7,0,0,0,0,508,508,0.0383891179390773,Contraido
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,511,511,0.2982109619201943,Contraido
10,0,0,0,0,499,510,0.2116036805931553,Contraido
11,0,0,0,0,510,510,0.2116036805931553,Contraido
12,0,0,0,0,519,514,0.5580328059013112,Contraido
13,0,0,0,0,514,514,0.5580328059013112,Contraido
14,0,0,0,0,507,507,-0.0482181633879616,Relajado
15,0,0,0,0,502,502,-0.4812545700231565,Relajado
0,0,0,0,0,501,502,-0.4812545700231565,Relajado
1,0,0,0,0,504,501,-0.5678618513501955,Relajado
2,0,0,0,0,499,504,-0.3080400073690785,Relajado
3,0,0,0,0,504,504,-0.3080400073690785,Relajado
4,0,0,0,0,508,508,0.0383891179390773,Contraido
5,0,0,0,0,516,513,0.4714255245742722,Contraido
6,0,0,0,0,513,513,0.4714255245742722,Contraido
7,0,0,0,0,491,494,-1.1741128206394684,Relajado
8,0,0,0,0,494,494,-1.1741128206394684,Relajado
9,0,0,0,0,504,504,-0.3080400073690785,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,Relajado
11,0,0,0,0,510,504,-0.3080400073690785,Relajado
12,0,0,0,0,504,504,-0.3080400073690785,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,Relajado
14,0,0,0,0,514,508,0.0383891179390773,Contraido
15,0,0,0,0,508,513,0.4714255245742722,Contraido
0,0,0,0,0,513,513,0.4714255245742722,Contraido
1,0,0,0,0,519,513,0.4714255245742722,Contraido
2,0,0,0,0,508,510,0.2116036805931553,Contraido
3,0,0,0,0,510,509,0.1249963992661163,Contraido
4,0,0,0,0,509,509,0.1249963992661163,Contraido
5,0,0,0,0,508,509,0.1249963992661163,Contraido
6,0,0,0,0,509,508,0.0383891179390773,Contraido
7,0,0,0,0,502,509,0.1249963992661163,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,524,524,1.424105619171701,Contraido
10,0,0,0,0,532,524,1.424105619171701,Contraido
11,0,0,0,0,514,514,0.5580328059013112,Contraido
12,0,0,0,0,500,505,-0.2214327260420396,Relajado
13,0,0,0,0,505,505,-0.2214327260420396,Relajado
14,0,0,0,0,509,508,0.0383891179390773,Contraido
15,0,0,0,0,508,508,0.0383891179390773,Contraido
0,0,0,0,0,505,508,0.0383891179390773,Contraido
1,0,0,0,0,508,505,-0.2214327260420396,Relajado
2,0,0,0,0,499,499,-0.7410764140042735,Relajado
3,0,0,0,0,499,499,-0.7410764140042735,Relajado
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,527,519,0.9910692125365062,Contraido
6,0,0,0,0,519,519,0.9910692125365062,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,508,508,0.0383891179390773,Contraido
9,0,0,0,0,504,508,0.0383891179390773,Contraido
10,0,0,0,0,508,505,-0.2214327260420396,Relajado
11,0,0,0,0,505,508,0.0383891179390773,Contraido
12,0,0,0,0,510,508,0.0383891179390773,Contraido
13,0,0,0,0,508,508,0.0383891179390773,Contraido
14,0,0,0,0,500,500,-0.6544691326772345,Relajado
15,0,0,0,0,495,500,-0.6544691326772345,Relajado
0,0,0,0,0,510,510,0.2116036805931553,Contraido
1,0,0,0,0,513,510,0.2116036805931553,Contraido
2,0,0,0,0,504,511,0.2982109619201943,Contraido
3,0,0,0,0,511,511,0.2982109619201943,Contraido
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,507,511,0.2982109619201943,Contraido
6,0,0,0,0,520,511,0.2982109619201943,Contraido
7,0,0,0,0,511,511,0.2982109619201943,Contraido
8,0,0,0,0,506,511,0.2982109619201943,Contraido
9,0,0,0,0,514,514,0.5580328059013112,Contraido
10,0,0,0,0,515,514,0.5580328059013112,Contraido
11,0,0,0,0,500,502,-0.4812545700231565,Relajado
12,0,0,0,0,502,502,-0.4812545700231565,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,Relajado
14,0,0,0,0,508,503,-0.3946472886961175,Relajado
15,0,0,0,0,494,498,-0.8276836953313125,Relajado
0,0,0,0,0,498,498,-0.8276836953313125,Relajado
1,0,0,0,0,509,509,0.1249963992661163,Contraido
2,0,0,0,0,512,509,0.1249963992661163,Contraido
3,0,0,0,0,504,512,0.3848182432472332,Contraido
4,0,0,0,0,524,524,1.424105619171701,Contraido
5,0,0,0,0,529,527,1.683927463152818,Contraido
6,0,0,0,0,527,527,1.683927463152818,Contraido
7,0,0,0,0,513,513,0.4714255245742722,Contraido
8,0,0,0,0,508,508,0.0383891179390773,Contraido
9,0,0,0,0,503,503,-0.3946472886961175,Relajado
10,0,0,0,0,494,498,-0.8276836953313125,Relajado
11,0,0,0,0,498,498,-0.8276836953313125,Relajado
12,0,0,0,0,506,506,-0.1348254447150006,Relajado
13,0,0,0,0,509,509,0.1249963992661163,Contraido
14,0,0,0,0,512,509,0.1249963992661163,Contraido
15,0,0,0,0,505,511,0.2982109619201943,Contraido
0,0,0,0,0,511,507,-0.0482181633879616,Relajado
1,0,0,0,0,507,511,0.2982109619201943,Contraido
2,0,0,0,0,511,507,-0.0482181633879616,Relajado
3,0,0,0,0,507,511,0.2982109619201943,Contraido
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,515,515,0.6446400872283502,Contraido
6,0,0,0,0,523,515,0.6446400872283502,Contraido
7,0,0,0,0,511,511,0.2982109619201943,Contraido
8,0,0,0,0,508,511,0.2982109619201943,Contraido
9,0,0,0,0,511,509,0.1249963992661163,Contraido
10,0,0,0,0,509,509,0.1249963992661163,Contraido
11,0,0,0,0,507,509,0.1249963992661163,Contraido
12,0,0,0,0,509,507,-0.0482181633879616,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,Relajado
14,0,0,0,0,506,506,-0.1348254447150006,Relajado
15,0,0,0,0,499,506,-0.1348254447150006,Relajado
0,0,0,0,0,507,504,-0.3080400073690785,Relajado
1,0,0,0,0,504,506,-0.1348254447150006,Relajado
2,0,0,0,0,506,504,-0.3080400073690785,Relajado
3,0,0,0,0,500,506,-0.1348254447150006,Relajado
4,0,0,0,0,509,509,0.1249963992661163,Contraido
5,0,0,0,0,512,511,0.2982109619201943,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,504,506,-0.1348254447150006,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,Relajado
9,0,0,0,0,516,506,-0.1348254447150006,Relajado
10,0,0,0,0,506,506,-0.1348254447150006,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,Relajado
12,0,0,0,0,513,513,0.4714255245742722,Contraido
13,0,0,0,0,514,514,0.5580328059013112,Contraido
14,0,0,0,0,516,514,0.5580328059013112,Contraido
15,0,0,0,0,506,508,0.0383891179390773,Contraido
0,0,0,0,0,508,508,0.0383891179390773,Contraido
1,0,0,0,0,513,513,0.4714255245742722,Contraido
2,0,0,0,0,515,513,0.4714255245742722,Contraido
3,0,0,0,0,508,508,0.0383891179390773,Contraido
4,0,0,0,0,497,497,-0.9142909766583516,Relajado
5,0,0,0,0,497,497,-0.9142909766583516,Relajado
6,0,0,0,0,507,501,-0.5678618513501955,Relajado
7,0,0,0,0,501,504,-0.3080400073690785,Relajado
8,0,0,0,0,504,504,-0.3080400073690785,Relajado
9,0,0,0,0,505,504,-0.3080400073690785,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,Relajado
11,0,0,0,0,504,504,-0.3080400073690785,Relajado
12,0,0,0,0,508,508,0.0383891179390773,Contraido
13,0,0,0,0,511,510,0.2116036805931553,Contraido
14,0,0,0,0,510,510,0.2116036805931553,Contraido
15,0,0,0,0,504,507,-0.0482181633879616,Relajado
0,0,0,0,0,507,507,-0.0482181633879616,Relajado
1,0,0,0,0,515,513,0.4714255245742722,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,497,506,-0.1348254447150006,Relajado
4,0,0,0,0,506,506,-0.1348254447150006,Relajado
5,0,0,0,0,515,515,0.6446400872283502,Contraido
6,0,0,0,0,522,519,0.9910692125365062,Contraido
7,0,0,0,0,519,519,0.9910692125365062,Contraido
8,0,0,0,0,516,517,0.8178546498824282,Contraido
9,0,0,0,0,517,516,0.7312473685553892,Contraido
10,0,0,0,0,508,508,0.0383891179390773,Contraido
11,0,0,0,0,500,505,-0.2214327260420396,Relajado
12,0,0,0,0,505,505,-0.2214327260420396,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,Relajado
14,0,0,0,0,509,507,-0.0482181633879616,Relajado
15,0,0,0,0,505,509,0.1249963992661163,Contraido
0,0,0,0,0,514,505,-0.2214327260420396,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,Relajado
2,0,0,0,0,499,505,-0.2214327260420396,Relajado
3,0,0,0,0,505,505,-0.2214327260420396,Relajado
4,0,0,0,0,509,505,-0.2214327260420396,Relajado
5,0,0,0,0,502,509,0.1249963992661163,Contraido
6,0,0,0,0,512,512,0.3848182432472332,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,509,512,0.3848182432472332,Contraido
9,0,0,0,0,512,512,0.3848182432472332,Contraido
10,0,0,0,0,519,512,0.3848182432472332,Contraido
11,0,0,0,0,503,505,-0.2214327260420396,Relajado
12,0,0,0,0,505,505,-0.2214327260420396,Relajado
13,0,0,0,0,508,507,-0.0482181633879616,Relajado
14,0,0,0,0,507,507,-0.0482181633879616,Relajado
15,0,0,0,0,503,505,-0.2214327260420396,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,Relajado
1,0,0,0,0,517,508,0.0383891179390773,Contraido
2,0,0,0,0,508,508,0.0383891179390773,Contraido
3,0,0,0,0,503,503,-0.3946472886961175,Relajado
4,0,0,0,0,502,502,-0.4812545700231565,Relajado
5,0,0,0,0,497,497,-0.9142909766583516,Relajado
6,0,0,0,0,494,494,-1.1741128206394684,Relajado
7,0,0,0,0,489,494,-1.1741128206394684,Relajado
8,0,0,0,0,501,501,-0.5678618513501955,Relajado
9,0,0,0,0,510,510,0.2116036805931553,Contraido
10,0,0,0,0,515,514,0.5580328059013112,Contraido
11,0,0,0,0,514,514,0.5580328059013112,Contraido
12,0,0,0,0,513,513,0.4714255245742722,Contraido
13,0,0,0,0,499,513,0.4714255245742722,Contraido
14,0,0,0,0,513,513,0.4714255245742722,Contraido
15,0,0,0,0,519,519,0.9910692125365062,Contraido
0,0,0,0,0,524,519,0.9910692125365062,Contraido
1,0,0,0,0,513,513,0.4714255245742722,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,511,512,0.3848182432472332,Contraido
4,0,0,0,0,512,511,0.2982109619201943,Contraido
5,0,0,0,0,499,500,-0.6544691326772345,Relajado
6,0,0,0,0,500,499,-0.7410764140042735,Relajado
7,0,0,0,0,496,500,-0.6544691326772345,Relajado
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,518,517,0.8178546498824282,Contraido
10,0,0,0,0,517,517,0.8178546498824282,Contraido
11,0,0,0,0,509,510,0.2116036805931553,Contraido
12,0,0,0,0,510,510,0.2116036805931553,Contraido
13,0,0,0,0,519,518,0.9044619312094672,Contraido
14,0,0,0,0,518,518,0.9044619312094672,Contraido
15,0,0,0,0,517,517,0.8178546498824282,Contraido
0,0,0,0,0,512,512,0.3848182432472332,Contraido
1,0,0,0,0,500,505,-0.2214327260420396,Relajado
2,0,0,0,0,505,505,-0.2214327260420396,Relajado
3,0,0,0,0,508,505,-0.2214327260420396,Relajado
4,0,0,0,0,505,508,0.0383891179390773,Contraido
5,0,0,0,0,508,508,0.0383891179390773,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,515,514,0.5580328059013112,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,503,508,0.0383891179390773,Contraido
10,0,0,0,0,508,508,0.0383891179390773,Contraido
11,0,0,0,0,508,508,0.0383891179390773,Contraido
12,0,0,0,0,509,509,0.1249963992661163,Contraido
13,0,0,0,0,510,509,0.1249963992661163,Contraido
14,0,0,0,0,509,510,0.2116036805931553,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,519,513,0.4714255245742722,Contraido
1,0,0,0,0,508,508,0.0383891179390773,Contraido
2,0,0,0,0,492,492,-1.3473273832935464,Relajado
3,0,0,0,0,486,492,-1.3473273832935464,Relajado
4,0,0,0,0,497,497,-0.9142909766583516,Relajado
5,0,0,0,0,500,500,-0.6544691326772345,Relajado
6,0,0,0,0,515,503,-0.3946472886961175,Relajado
7,0,0,0,0,503,509,0.1249963992661163,Contraido
8,0,0,0,0,509,503,-0.3946472886961175,Relajado
9,0,0,0,0,501,503,-0.3946472886961175,Relajado
10,0,0,0,0,503,503,-0.3946472886961175,Relajado
11,0,0,0,0,506,503,-0.3946472886961175,Relajado
12,0,0,0,0,503,506,-0.1348254447150006,Relajado
13,0,0,0,0,509,509,0.1249963992661163,Contraido
14,0,0,0,0,514,511,0.2982109619201943,Contraido
15,0,0,0,0,511,511,0.2982109619201943,Contraido
0,0,0,0,0,509,511,0.2982109619201943,Contraido
1,0,0,0,0,511,511,0.2982109619201943,Contraido
2,0,0,0,0,513,511,0.2982109619201943,Contraido
3,0,0,0,0,507,509,0.1249963992661163,Contraido
4,0,0,0,0,509,507,-0.0482181633879616,Relajado
5,0,0,0,0,506,507,-0.0482181633879616,Relajado
6,0,0,0,0,507,506,-0.1348254447150006,Relajado
7,0,0,0,0,504,507,-0.0482181633879616,Relajado
8,0,0,0,0,514,507,-0.0482181633879616,Relajado
9,0,0,0,0,507,514,0.5580328059013112,Contraido
10,0,0,0,0,515,507,-0.0482181633879616,Relajado
11,0,0,0,0,503,513,0.4714255245742722,Contraido
12,0,0,0,0,513,513,0.4714255245742722,Contraido
13,0,0,0,0,516,513,0.4714255245742722,Contraido
14,0,0,0,0,510,510,0.2116036805931553,Contraido
15,0,0,0,0,501,505,-0.2214327260420396,Relajado
0,0,0,0,0,505,505,-0.2214327260420396,Relajado
1,0,0,0,0,508,508,0.0383891179390773,Contraido
2,0,0,0,0,514,511,0.2982109619201943,Contraido
3,0,0,0,0,511,511,0.2982109619201943,Contraido
4,0,0,0,0,510,511,0.2982109619201943,Contraido
5,0,0,0,0,511,510,0.2116036805931553,Contraido
6,0,0,0,0,507,507,-0.0482181633879616,Relajado
7,0,0,0,0,506,507,-0.0482181633879616,Relajado
8,0,0,0,0,517,512,0.3848182432472332,Contraido
9,0,0,0,0,512,512,0.3848182432472332,Contraido
10,0,0,0,0,509,512,0.3848182432472332,Contraido
11,0,0,0,0,513,509,0.1249963992661163,Contraido
12,0,0,0,0,508,508,0.0383891179390773,Contraido
13,0,0,0,0,496,505,-0.2214327260420396,Relajado
14,0,0,0,0,505,502,-0.4812545700231565,Relajado
15,0,0,0,0,502,505,-0.2214327260420396,Relajado
0,0,0,0,0,506,506,-0.1348254447150006,Relajado
1,0,0,0,0,508,508,0.0383891179390773,Contraido
2,0,0,0,0,509,509,0.1249963992661163,Contraido
3,0,0,0,0,511,509,0.1249963992661163,Contraido
4,0,0,0,0,507,507,-0.0482181633879616,Relajado
5,0,0,0,0,505,507,-0.0482181633879616,Relajado
6,0,0,0,0,511,507,-0.0482181633879616,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,Relajado
8,0,0,0,0,506,507,-0.0482181633879616,Relajado
9,0,0,0,0,508,508,0.0383891179390773,Contraido
10,0,0,0,0,515,510,0.2116036805931553,Contraido
11,0,0,0,0,510,510,0.2116036805931553,Contraido
12,0,0,0,0,508,508,0.0383891179390773,Contraido
13,0,0,0,0,505,508,0.0383891179390773,Contraido
14,0,0,0,0,514,508,0.0383891179390773,Contraido
15,0,0,0,0,508,508,0.0383891179390773,Contraido
0,0,0,0,0,507,508,0.0383891179390773,Contraido
1,0,0,0,0,516,507,-0.0482181633879616,Relajado
2,0,0,0,0,503,503,-0.3946472886961175,Relajado
3,0,0,0,0,502,502,-0.4812545700231565,Relajado
4,0,0,0,0,502,502,-0.4812545700231565,Relajado
5,0,0,0,0,509,502,-0.4812545700231565,Relajado
6,0,0,0,0,501,504,-0.3080400073690785,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,Relajado
8,0,0,0,0,513,513,0.4714255245742722,Contraido
9,0,0,0,0,515,513,0.4714255245742722,Contraido
10,0,0,0,0,505,505,-0.2214327260420396,Relajado
11,0,0,0,0,503,503,-0.3946472886961175,Relajado
12,0,0,0,0,503,503,-0.3946472886961175,Relajado
13,0,0,0,0,512,512,0.3848182432472332,Contraido
14,0,0,0,0,519,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,501,505,-0.2214327260420396,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,Relajado
2,0,0,0,0,526,523,1.337498337844662,Contraido
3,0,0,0,0,523,523,1.337498337844662,Contraido
4,0,0,0,0,503,507,-0.0482181633879616,Relajado
5,0,0,0,0,507,507,-0.0482181633879616,Relajado
6,0,0,0,0,509,507,-0.0482181633879616,Relajado
7,0,0,0,0,503,506,-0.1348254447150006,Relajado
8,0,0,0,0,506,503,-0.3946472886961175,Relajado
9,0,0,0,0,503,506,-0.1348254447150006,Relajado
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,520,511,0.2982109619201943,Contraido
12,0,0,0,0,502,508,0.0383891179390773,Contraido
13,0,0,0,0,508,508,0.0383891179390773,Contraido
14,0,0,0,0,511,508,0.0383891179390773,Contraido
15,0,0,0,0,505,505,-0.2214327260420396,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,Relajado
1,0,0,0,0,495,501,-0.5678618513501955,Relajado
2,0,0,0,0,501,501,-0.5678618513501955,Relajado
3,0,0,0,0,508,508,0.0383891179390773,Contraido
4,0,0,0,0,517,517,0.8178546498824282,Contraido
5,0,0,0,0,518,517,0.8178546498824282,Contraido
6,0,0,0,0,515,515,0.6446400872283502,Contraido
7,0,0,0,0,510,510,0.2116036805931553,Contraido
8,0,0,0,0,500,500,-0.6544691326772345,Relajado
9,0,0,0,0,500,500,-0.6544691326772345,Relajado
10,0,0,0,0,505,505,-0.2214327260420396,Relajado
11,0,0,0,0,505,505,-0.2214327260420396,Relajado
12,0,0,0,0,497,505,-0.2214327260420396,Relajado
13,0,0,0,0,510,510,0.2116036805931553,Contraido
14,0,0,0,0,510,510,0.2116036805931553,Contraido
15,0,0,0,0,512,512,0.3848182432472332,Contraido
0,0,0,0,0,518,518,0.9044619312094672,Contraido
1,0,0,0,0,527,518,0.9044619312094672,Contraido
2,0,0,0,0,516,516,0.7312473685553892,Contraido
3,0,0,0,0,510,516,0.7312473685553892,Contraido
4,0,0,0,0,516,510,0.2116036805931553,Contraido
5,0,0,0,0,505,505,-0.2214327260420396,Relajado
6,0,0,0,0,504,505,-0.2214327260420396,Relajado
7,0,0,0,0,507,506,-0.1348254447150006,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,Relajado
9,0,0,0,0,504,505,-0.2214327260420396,Relajado
10,0,0,0,0,505,505,-0.2214327260420396,Relajado
11,0,0,0,0,507,507,-0.0482181633879616,Relajado
12,0,0,0,0,513,509,0.1249963992661163,Contraido
13,0,0,0,0,509,513,0.4714255245742722,Contraido
14,0,0,0,0,513,509,0.1249963992661163,Contraido
15,0,0,0,0,500,503,-0.3946472886961175,Relajado
0,0,0,0,0,503,503,-0.3946472886961175,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,Relajado
2,0,0,0,0,514,506,-0.1348254447150006,Relajado
3,0,0,0,0,506,511,0.2982109619201943,Contraido
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,511,511,0.2982109619201943,Contraido
6,0,0,0,0,509,509,0.1249963992661163,Contraido
7,0,0,0,0,502,509,0.1249963992661163,Contraido
8,0,0,0,0,513,513,0.4714255245742722,Contraido
9,0,0,0,0,520,518,0.9044619312094672,Contraido
10,0,0,0,0,518,518,0.9044619312094672,Contraido
11,0,0,0,0,505,505,-0.2214327260420396,Relajado
12,0,0,0,0,503,503,-0.3946472886961175,Relajado
13,0,0,0,0,502,503,-0.3946472886961175,Relajado
14,0,0,0,0,508,508,0.0383891179390773,Contraido
15,0,0,0,0,512,509,0.1249963992661163,Contraido
0,0,0,0,0,509,509,0.1249963992661163,Contraido
1,0,0,0,0,509,509,0.1249963992661163,Contraido
2,0,0,0,0,509,509,0.1249963992661163,Contraido
3,0,0,0,0,507,509,0.1249963992661163,Contraido
4,0,0,0,0,511,507,-0.0482181633879616,Relajado
5,0,0,0,0,501,501,-0.5678618513501955,Relajado
6,0,0,0,0,489,501,-0.5678618513501955,Relajado
7,0,0,0,0,506,504,-0.3080400073690785,Relajado
8,0,0,0,0,504,505,-0.2214327260420396,Relajado
9,0,0,0,0,505,505,-0.2214327260420396,Relajado
10,0,0,0,0,507,505,-0.2214327260420396,Relajado
11,0,0,0,0,505,507,-0.0482181633879616,Relajado
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,512,512,0.3848182432472332,Contraido
14,0,0,0,0,519,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,506,513,0.4714255245742722,Contraido
1,0,0,0,0,513,513,0.4714255245742722,Contraido
2,0,0,0,0,515,513,0.4714255245742722,Contraido
3,0,0,0,0,507,507,-0.0482181633879616,Relajado
4,0,0,0,0,503,503,-0.3946472886961175,Relajado
5,0,0,0,0,503,503,-0.3946472886961175,Relajado
6,0,0,0,0,507,503,-0.3946472886961175,Relajado
7,0,0,0,0,499,507,-0.0482181633879616,Relajado
8,0,0,0,0,509,509,0.1249963992661163,Contraido
9,0,0,0,0,518,518,0.9044619312094672,Contraido
10,0,0,0,0,520,518,0.9044619312094672,Contraido
11,0,0,0,0,506,506,-0.1348254447150006,Relajado
12,0,0,0,0,505,506,-0.1348254447150006,Relajado
13,0,0,0,0,509,505,-0.2214327260420396,Relajado
14,0,0,0,0,505,509,0.1249963992661163,Contraido
15,0,0,0,0,515,505,-0.2214327260420396,Relajado
0,0,0,0,0,499,501,-0.5678618513501955,Relajado
1,0,0,0,0,501,501,-0.5678618513501955,Relajado
2,0,0,0,0,507,504,-0.3080400073690785,Relajado
3,0,0,0,0,504,507,-0.0482181633879616,Relajado
4,0,0,0,0,508,508,0.0383891179390773,Contraido
5,0,0,0,0,513,513,0.4714255245742722,Contraido
6,0,0,0,0,514,513,0.4714255245742722,Contraido
7,0,0,0,0,510,511,0.2982109619201943,Contraido
8,0,0,0,0,511,510,0.2116036805931553,Contraido
9,0,0,0,0,510,510,0.2116036805931553,Contraido
10,0,0,0,0,510,510,0.2116036805931553,Contraido
11,0,0,0,0,507,508,0.0383891179390773,Contraido
12,0,0,0,0,508,508,0.0383891179390773,Contraido
13,0,0,0,0,510,510,0.2116036805931553,Contraido
14,0,0,0,0,513,510,0.2116036805931553,Contraido
15,0,0,0,0,503,508,0.0383891179390773,Contraido
0,0,0,0,0,508,508,0.0383891179390773,Contraido
1,0,0,0,0,510,509,0.1249963992661163,Contraido
2,0,0,0,0,509,509,0.1249963992661163,Contraido
